gate_name,variable,input,bin,count
E1_BetI,x,0.144093,0.001555965631605075,9.736339915099116e-06
E1_BetI,x,0.144093,0.0016443717232149323,0.0
E1_BetI,x,0.144093,0.0017378008287493763,0.0
E1_BetI,x,0.144093,0.0018365383433483473,0.0
E1_BetI,x,0.144093,0.0019408858775927793,0.0
E1_BetI,x,0.144093,0.0020511621788255646,0.0
E1_BetI,x,0.144093,0.002167704104819694,0.0
E1_BetI,x,0.144093,0.0022908676527677724,0.0
E1_BetI,x,0.144093,0.0024210290467361778,0.0
E1_BetI,x,0.144093,0.0025585858869056452,0.0
E1_BetI,x,0.144093,0.0027039583641088436,0.0
E1_BetI,x,0.144093,0.0028575905433749467,9.736339915099116e-06
E1_BetI,x,0.144093,0.003019951720402016,0.0
E1_BetI,x,0.144093,0.0031915378551007614,9.736339915099116e-06
E1_BetI,x,0.144093,0.003372873086588689,0.0
E1_BetI,x,0.144093,0.0035645113342624426,0.0
E1_BetI,x,0.144093,0.003767037989839089,0.0
E1_BetI,x,0.144093,0.003981071705534973,0.0
E1_BetI,x,0.144093,0.004207266283844442,0.0
E1_BetI,x,0.144093,0.004446312674691089,0.0
E1_BetI,x,0.144093,0.004698941086052156,0.0
E1_BetI,x,0.144093,0.004965923214503363,0.0
E1_BetI,x,0.144093,0.005248074602497723,9.736339915099116e-06
E1_BetI,x,0.144093,0.005546257129579105,9.736339915099116e-06
E1_BetI,x,0.144093,0.005861381645140285,0.0
E1_BetI,x,0.144093,0.006194410750767812,0.0
E1_BetI,x,0.144093,0.006546361740672747,0.0
E1_BetI,x,0.144093,0.006918309709189363,0.0
E1_BetI,x,0.144093,0.007311390834834172,1.9472679830198232e-05
E1_BetI,x,0.144093,0.007726805850957022,1.9472679830198232e-05
E1_BetI,x,0.144093,0.008165823713585922,0.0
E1_BetI,x,0.144093,0.008629785477669702,0.0
E1_BetI,x,0.144093,0.009120108393559097,0.0
E1_BetI,x,0.144093,0.009638290236239706,9.736339915099116e-06
E1_BetI,x,0.144093,0.010185913880541169,0.0
E1_BetI,x,0.144093,0.010764652136298349,0.0
E1_BetI,x,0.144093,0.01137627285823431,0.0
E1_BetI,x,0.144093,0.012022644346174132,9.736339915099116e-06
E1_BetI,x,0.144093,0.012705741052085419,0.0
E1_BetI,x,0.144093,0.013427649611378642,9.736339915099116e-06
E1_BetI,x,0.144093,0.014190575216890926,0.0
E1_BetI,x,0.144093,0.014996848355023733,2.9209019745297348e-05
E1_BetI,x,0.144093,0.015848931924611134,9.736339915099116e-06
E1_BetI,x,0.144093,0.016749428760264373,0.0
E1_BetI,x,0.144093,0.01770108958317421,9.736339915099116e-06
E1_BetI,x,0.144093,0.018706821403658005,0.0
E1_BetI,x,0.144093,0.01976969640111861,2.9209019745297348e-05
E1_BetI,x,0.144093,0.020892961308540396,9.736339915099116e-06
E1_BetI,x,0.144093,0.022080047330189003,9.736339915099116e-06
E1_BetI,x,0.144093,0.023334580622810033,9.736339915099116e-06
E1_BetI,x,0.144093,0.0246603933723434,0.0
E1_BetI,x,0.144093,0.02606153549998895,0.0
E1_BetI,x,0.144093,0.02754228703338166,4.868169957549558e-05
E1_BetI,x,0.144093,0.029107171180666053,9.736339915099116e-06
E1_BetI,x,0.144093,0.03076096814740708,0.0
E1_BetI,x,0.144093,0.032508729738543435,2.9209019745297348e-05
E1_BetI,x,0.144093,0.034355794789987466,1.9472679830198232e-05
E1_BetI,x,0.144093,0.03630780547701014,9.736339915099116e-06
E1_BetI,x,0.144093,0.03837072454922788,0.0
E1_BetI,x,0.144093,0.040550853544838394,2.9209019745297348e-05
E1_BetI,x,0.144093,0.042854852039743964,3.8945359660396464e-05
E1_BetI,x,0.144093,0.04528975799036209,2.9209019745297348e-05
E1_BetI,x,0.144093,0.047863009232263824,4.868169957549558e-05
E1_BetI,x,0.144093,0.0505824662003114,5.8418039490594695e-05
E1_BetI,x,0.144093,0.053456435939697164,3.8945359660396464e-05
E1_BetI,x,0.144093,0.05649369748123025,5.8418039490594695e-05
E1_BetI,x,0.144093,0.059703528658383694,7.789071932079293e-05
E1_BetI,x,0.144093,0.06309573444801933,1.9472679830198232e-05
E1_BetI,x,0.144093,0.06668067692136222,6.815437940569382e-05
E1_BetI,x,0.144093,0.07046930689671471,3.8945359660396464e-05
E1_BetI,x,0.144093,0.07447319739059892,2.9209019745297348e-05
E1_BetI,x,0.144093,0.07870457896950989,2.9209019745297348e-05
E1_BetI,x,0.144093,0.08317637711026708,4.868169957549558e-05
E1_BetI,x,0.144093,0.08790225168308842,4.868169957549558e-05
E1_BetI,x,0.144093,0.09289663867799362,6.815437940569382e-05
E1_BetI,x,0.144093,0.09817479430199844,0.00010709973906609028
E1_BetI,x,0.144093,0.10375284158180126,5.8418039490594695e-05
E1_BetI,x,0.144093,0.1096478196143185,3.8945359660396464e-05
E1_BetI,x,0.144093,0.11587773561551262,4.868169957549558e-05
E1_BetI,x,0.144093,0.1224616199265049,6.815437940569382e-05
E1_BetI,x,0.144093,0.12941958414499863,3.8945359660396464e-05
E1_BetI,x,0.144093,0.13677288255958495,3.8945359660396464e-05
E1_BetI,x,0.144093,0.1445439770745928,7.789071932079293e-05
E1_BetI,x,0.144093,0.15275660582380732,0.00010709973906609028
E1_BetI,x,0.144093,0.1614358556826487,4.868169957549558e-05
E1_BetI,x,0.144093,0.17060823890031243,6.815437940569382e-05
E1_BetI,x,0.144093,0.180301774085957,3.8945359660396464e-05
E1_BetI,x,0.144093,0.19054607179632482,7.789071932079293e-05
E1_BetI,x,0.144093,0.20137242498623895,9.736339915099116e-05
E1_BetI,x,0.144093,0.21281390459827113,4.868169957549558e-05
E1_BetI,x,0.144093,0.22490546058357805,0.00010709973906609028
E1_BetI,x,0.144093,0.23768402866248758,3.8945359660396464e-05
E1_BetI,x,0.144093,0.25118864315095796,3.8945359660396464e-05
E1_BetI,x,0.144093,0.2654605561975539,5.8418039490594695e-05
E1_BetI,x,0.144093,0.2805433637951713,3.8945359660396464e-05
E1_BetI,x,0.144093,0.2964831389524342,5.8418039490594695e-05
E1_BetI,x,0.144093,0.31332857243155854,4.868169957549558e-05
E1_BetI,x,0.144093,0.3311311214825911,0.0
E1_BetI,x,0.144093,0.3499451670283573,2.9209019745297348e-05
E1_BetI,x,0.144093,0.3698281797802663,5.8418039490594695e-05
E1_BetI,x,0.144093,0.3908408957924021,4.868169957549558e-05
E1_BetI,x,0.144093,0.41304750199016144,7.789071932079293e-05
E1_BetI,x,0.144093,0.4365158322401661,2.9209019745297348e-05
E1_BetI,x,0.144093,0.46131757456037953,9.736339915099116e-06
E1_BetI,x,0.144093,0.4875284901033865,2.9209019745297348e-05
E1_BetI,x,0.144093,0.5152286445817567,9.736339915099116e-06
E1_BetI,x,0.144093,0.5445026528424215,2.9209019745297348e-05
E1_BetI,x,0.144093,0.5754399373371573,4.868169957549558e-05
E1_BetI,x,0.144093,0.6081350012787182,9.736339915099116e-06
E1_BetI,x,0.144093,0.64268771731702,0.0
E1_BetI,x,0.144093,0.6792036326171843,1.9472679830198232e-05
E1_BetI,x,0.144093,0.7177942912713615,4.868169957549558e-05
E1_BetI,x,0.144093,0.7585775750291835,1.9472679830198232e-05
E1_BetI,x,0.144093,0.801678063387679,0.0
E1_BetI,x,0.144093,0.8472274141405963,9.736339915099116e-06
E1_BetI,x,0.144093,0.8953647655495938,9.736339915099116e-06
E1_BetI,x,0.144093,0.946237161365793,2.9209019745297348e-05
E1_BetI,x,0.144093,1.0,9.736339915099116e-06
E1_BetI,x,0.144093,1.0568175092136585,2.9209019745297348e-05
E1_BetI,x,0.144093,1.1168632477805611,2.9209019745297348e-05
E1_BetI,x,0.144093,1.1803206356517297,4.868169957549558e-05
E1_BetI,x,0.144093,1.2473835142429432,2.9209019745297348e-05
E1_BetI,x,0.144093,1.3182567385564075,0.00010709973906609028
E1_BetI,x,0.144093,1.3931568029453036,1.9472679830198232e-05
E1_BetI,x,0.144093,1.4723125024327193,4.868169957549558e-05
E1_BetI,x,0.144093,1.555965631605075,7.789071932079293e-05
E1_BetI,x,0.144093,1.6443717232149324,0.0001265724188962885
E1_BetI,x,0.144093,1.7378008287493762,0.00019472679830198232
E1_BetI,x,0.144093,1.8365383433483473,0.000253144837792577
E1_BetI,x,0.144093,1.9408858775927793,0.0003699809167737664
E1_BetI,x,0.144093,2.051162178825567,0.000418662616349262
E1_BetI,x,0.144093,2.167704104819694,0.0006620711142267399
E1_BetI,x,0.144093,2.2908676527677723,0.0007886435331230284
E1_BetI,x,0.144093,2.4210290467361775,0.0011294154301514975
E1_BetI,x,0.144093,2.5585858869056453,0.0016064960859913542
E1_BetI,x,0.144093,2.703958364108843,0.002278303540133193
E1_BetI,x,0.144093,2.8575905433749464,0.003028001713595825
E1_BetI,x,0.144093,3.019951720402016,0.00385559060637925
E1_BetI,x,0.144093,3.1915378551007616,0.004916851657125054
E1_BetI,x,0.144093,3.372873086588689,0.007195155197258247
E1_BetI,x,0.144093,3.5645113342624426,0.008976905401721386
E1_BetI,x,0.144093,3.767037989839089,0.011742025937609533
E1_BetI,x,0.144093,3.981071705534973,0.014127429216808818
E1_BetI,x,0.144093,4.207266283844442,0.017866183744206877
E1_BetI,x,0.144093,4.446312674691089,0.02247147252404876
E1_BetI,x,0.144093,4.698941086052156,0.027495423920239903
E1_BetI,x,0.144093,4.965923214503363,0.03141916890602485
E1_BetI,x,0.144093,5.248074602497728,0.037046773376952134
E1_BetI,x,0.144093,5.54625712957911,0.04246991470966234
E1_BetI,x,0.144093,5.86138164514029,0.046072360478249016
E1_BetI,x,0.144093,6.194410750767818,0.05053160415936441
E1_BetI,x,0.144093,6.5463617406727534,0.052566499201620126
E1_BetI,x,0.144093,6.918309709189363,0.0539393231296491
E1_BetI,x,0.144093,7.311390834834173,0.05340382443431865
E1_BetI,x,0.144093,7.726805850957021,0.05157339253028002
E1_BetI,x,0.144093,8.165823713585922,0.05002531448377926
E1_BetI,x,0.144093,8.629785477669701,0.046286559956381194
E1_BetI,x,0.144093,9.120108393559097,0.04371616621879503
E1_BetI,x,0.144093,9.638290236239705,0.0396366397943685
E1_BetI,x,0.144093,10.18591388054117,0.034408225259960276
E1_BetI,x,0.144093,10.76465213629835,0.03062078903298672
E1_BetI,x,0.144093,11.37627285823431,0.02654126260856019
E1_BetI,x,0.144093,12.02264434617413,0.02323090703742649
E1_BetI,x,0.144093,12.705741052085418,0.02018343264400047
E1_BetI,x,0.144093,13.427649611378643,0.01817774662149005
E1_BetI,x,0.144093,14.190575216890926,0.015276317326790512
E1_BetI,x,0.144093,14.99684835502374,0.013124586205553608
E1_BetI,x,0.144093,15.848931924611142,0.011381781360750867
E1_BetI,x,0.144093,16.749428760264383,0.009765548934844413
E1_BetI,x,0.144093,17.70108958317422,0.008675078864353312
E1_BetI,x,0.144093,18.706821403658015,0.007779335592164194
E1_BetI,x,0.144093,19.76969640111862,0.006435720683880515
E1_BetI,x,0.144093,20.892961308540407,0.0055886591112668926
E1_BetI,x,0.144093,22.080047330189014,0.004965533356700549
E1_BetI,x,0.144093,23.334580622810044,0.00396269034544534
E1_BetI,x,0.144093,24.66039337234341,0.0038750632862094483
E1_BetI,x,0.144093,26.061535499988977,0.0031448377925770146
E1_BetI,x,0.144093,27.54228703338169,0.002619075437161662
E1_BetI,x,0.144093,29.107171180666082,0.0023854032791992834
E1_BetI,x,0.144093,30.760968147407112,0.0017914865443782373
E1_BetI,x,0.144093,32.50872973854347,0.0020543677220859133
E1_BetI,x,0.144093,34.3557947899875,0.0014799236670950656
E1_BetI,x,0.144093,36.30780547701018,0.0011975698095571914
E1_BetI,x,0.144093,38.37072454922792,0.0011196790902363984
E1_BetI,x,0.144093,40.55085354483843,0.0010709973906609027
E1_BetI,x,0.144093,42.85485203974392,0.0008178525528683258
E1_BetI,x,0.144093,45.28975799036204,0.0007886435331230284
E1_BetI,x,0.144093,47.863009232263806,0.0007594345133777311
E1_BetI,x,0.144093,50.58246620031137,0.0006231257545663434
E1_BetI,x,0.144093,53.45643593969714,0.00045760797600965847
E1_BetI,x,0.144093,56.49369748123023,0.0004381352961794602
E1_BetI,x,0.144093,59.70352865838366,0.000418662616349262
E1_BetI,x,0.144093,63.0957344480193,0.00038945359660396464
E1_BetI,x,0.144093,66.68067692136219,0.0004283989562643611
E1_BetI,x,0.144093,70.46930689671467,0.0003018265373680726
E1_BetI,x,0.144093,74.47319739059888,0.00014604509872648673
E1_BetI,x,0.144093,78.70457896950985,0.00015578143864158585
E1_BetI,x,0.144093,83.17637711026708,0.00029209019745297346
E1_BetI,x,0.144093,87.90225168308842,0.00023367215796237878
E1_BetI,x,0.144093,92.89663867799364,0.00014604509872648673
E1_BetI,x,0.144093,98.17479430199843,0.0001265724188962885
E1_BetI,x,0.144093,103.75284158180126,0.00013630875881138764
E1_BetI,x,0.144093,109.64781961431851,0.00015578143864158585
E1_BetI,x,0.144093,115.87773561551262,0.00013630875881138764
E1_BetI,x,0.144093,122.4616199265049,7.789071932079293e-05
E1_BetI,x,0.144093,129.41958414499862,5.8418039490594695e-05
E1_BetI,x,0.144093,136.77288255958496,8.762705923589205e-05
E1_BetI,x,0.144093,144.5439770745928,3.8945359660396464e-05
E1_BetI,x,0.144093,152.75660582380732,5.8418039490594695e-05
E1_BetI,x,0.144093,161.4358556826487,3.8945359660396464e-05
E1_BetI,x,0.144093,170.60823890031244,5.8418039490594695e-05
E1_BetI,x,0.144093,180.301774085957,4.868169957549558e-05
E1_BetI,x,0.144093,190.54607179632484,1.9472679830198232e-05
E1_BetI,x,0.144093,201.37242498623894,1.9472679830198232e-05
E1_BetI,x,0.144093,212.81390459827134,0.0
E1_BetI,x,0.144093,224.90546058357828,9.736339915099116e-06
E1_BetI,x,0.144093,237.68402866248783,1.9472679830198232e-05
E1_BetI,x,0.144093,251.18864315095823,2.9209019745297348e-05
E1_BetI,x,0.144093,265.4605561975542,1.9472679830198232e-05
E1_BetI,x,0.144093,280.5433637951716,9.736339915099116e-06
E1_BetI,x,0.144093,296.48313895243456,0.0
E1_BetI,x,0.144093,313.3285724315589,9.736339915099116e-06
E1_BetI,x,0.144093,331.1311214825914,9.736339915099116e-06
E1_BetI,x,0.144093,349.9451670283577,0.0
E1_BetI,x,0.144093,369.8281797802666,0.0
E1_BetI,x,0.144093,390.8408957924025,0.0
E1_BetI,x,0.144093,413.0475019901619,0.0
E1_BetI,x,0.144093,436.51583224016565,0.0
E1_BetI,x,0.144093,461.31757456037906,0.0
E1_BetI,x,0.144093,487.528490103386,0.0
E1_BetI,x,0.144093,515.2286445817562,0.0
E1_BetI,x,0.144093,544.5026528424208,0.0
E1_BetI,x,0.144093,575.4399373371566,0.0
E1_BetI,x,0.144093,608.1350012787176,0.0
E1_BetI,x,0.144093,642.6877173170194,0.0
E1_BetI,x,0.144093,679.2036326171843,0.0
E1_BetI,x,0.144093,717.7942912713615,0.0
E1_BetI,x,0.144093,758.5775750291835,0.0
E1_BetI,x,0.144093,801.678063387679,9.736339915099116e-06
E1_BetI,x,0.144093,847.2274141405964,0.0
E1_BetI,x,0.144093,895.3647655495937,9.736339915099116e-06
E1_BetI,x,0.144093,946.237161365793,9.736339915099116e-06
E1_BetI,x,0.247036,0.001,0.0
E1_BetI,x,0.247036,0.0010568175092136585,0.0
E1_BetI,x,0.247036,0.001116863247780561,0.0
E1_BetI,x,0.247036,0.0011803206356517297,0.0
E1_BetI,x,0.247036,0.0012473835142429433,0.0
E1_BetI,x,0.247036,0.0013182567385564075,0.0
E1_BetI,x,0.247036,0.0013931568029453036,0.0
E1_BetI,x,0.247036,0.0014723125024327193,0.0
E1_BetI,x,0.247036,0.001555965631605075,0.0
E1_BetI,x,0.247036,0.0016443717232149323,0.0
E1_BetI,x,0.247036,0.0017378008287493763,0.0
E1_BetI,x,0.247036,0.0018365383433483473,0.0
E1_BetI,x,0.247036,0.0019408858775927793,0.0
E1_BetI,x,0.247036,0.0020511621788255646,0.0
E1_BetI,x,0.247036,0.002167704104819694,0.0
E1_BetI,x,0.247036,0.0022908676527677724,0.0
E1_BetI,x,0.247036,0.0024210290467361778,0.0
E1_BetI,x,0.247036,0.0025585858869056452,9.754574895626049e-06
E1_BetI,x,0.247036,0.0027039583641088436,0.0
E1_BetI,x,0.247036,0.0028575905433749467,0.0
E1_BetI,x,0.247036,0.003019951720402016,0.0
E1_BetI,x,0.247036,0.0031915378551007614,0.0
E1_BetI,x,0.247036,0.003372873086588689,0.0
E1_BetI,x,0.247036,0.0035645113342624426,0.0
E1_BetI,x,0.247036,0.003767037989839089,0.0
E1_BetI,x,0.247036,0.003981071705534973,0.0
E1_BetI,x,0.247036,0.004207266283844442,0.0
E1_BetI,x,0.247036,0.004446312674691089,0.0
E1_BetI,x,0.247036,0.004698941086052156,9.754574895626049e-06
E1_BetI,x,0.247036,0.004965923214503363,0.0
E1_BetI,x,0.247036,0.005248074602497723,0.0
E1_BetI,x,0.247036,0.005546257129579105,0.0
E1_BetI,x,0.247036,0.005861381645140285,0.0
E1_BetI,x,0.247036,0.006194410750767812,0.0
E1_BetI,x,0.247036,0.006546361740672747,0.0
E1_BetI,x,0.247036,0.006918309709189363,1.9509149791252097e-05
E1_BetI,x,0.247036,0.007311390834834172,9.754574895626049e-06
E1_BetI,x,0.247036,0.007726805850957022,9.754574895626049e-06
E1_BetI,x,0.247036,0.008165823713585922,9.754574895626049e-06
E1_BetI,x,0.247036,0.008629785477669702,1.9509149791252097e-05
E1_BetI,x,0.247036,0.009120108393559097,0.0
E1_BetI,x,0.247036,0.009638290236239706,0.0
E1_BetI,x,0.247036,0.010185913880541169,9.754574895626049e-06
E1_BetI,x,0.247036,0.010764652136298349,2.9263724686878144e-05
E1_BetI,x,0.247036,0.01137627285823431,9.754574895626049e-06
E1_BetI,x,0.247036,0.012022644346174132,0.0
E1_BetI,x,0.247036,0.012705741052085419,0.0
E1_BetI,x,0.247036,0.013427649611378642,0.0
E1_BetI,x,0.247036,0.014190575216890926,9.754574895626049e-06
E1_BetI,x,0.247036,0.014996848355023733,9.754574895626049e-06
E1_BetI,x,0.247036,0.015848931924611134,0.0
E1_BetI,x,0.247036,0.016749428760264373,0.0
E1_BetI,x,0.247036,0.01770108958317421,9.754574895626049e-06
E1_BetI,x,0.247036,0.018706821403658005,0.0
E1_BetI,x,0.247036,0.01976969640111861,0.0
E1_BetI,x,0.247036,0.020892961308540396,0.0
E1_BetI,x,0.247036,0.022080047330189003,1.9509149791252097e-05
E1_BetI,x,0.247036,0.023334580622810033,9.754574895626049e-06
E1_BetI,x,0.247036,0.0246603933723434,1.9509149791252097e-05
E1_BetI,x,0.247036,0.02606153549998895,3.9018299582504195e-05
E1_BetI,x,0.247036,0.02754228703338166,0.0
E1_BetI,x,0.247036,0.029107171180666053,4.877287447813024e-05
E1_BetI,x,0.247036,0.03076096814740708,9.754574895626049e-06
E1_BetI,x,0.247036,0.032508729738543435,9.754574895626049e-06
E1_BetI,x,0.247036,0.034355794789987466,1.9509149791252097e-05
E1_BetI,x,0.247036,0.03630780547701014,9.754574895626049e-06
E1_BetI,x,0.247036,0.03837072454922788,1.9509149791252097e-05
E1_BetI,x,0.247036,0.040550853544838394,1.9509149791252097e-05
E1_BetI,x,0.247036,0.042854852039743964,2.9263724686878144e-05
E1_BetI,x,0.247036,0.04528975799036209,3.9018299582504195e-05
E1_BetI,x,0.247036,0.047863009232263824,9.754574895626049e-06
E1_BetI,x,0.247036,0.0505824662003114,2.9263724686878144e-05
E1_BetI,x,0.247036,0.053456435939697164,0.0
E1_BetI,x,0.247036,0.05649369748123025,3.9018299582504195e-05
E1_BetI,x,0.247036,0.059703528658383694,3.9018299582504195e-05
E1_BetI,x,0.247036,0.06309573444801933,4.877287447813024e-05
E1_BetI,x,0.247036,0.06668067692136222,4.877287447813024e-05
E1_BetI,x,0.247036,0.07046930689671471,6.828202426938234e-05
E1_BetI,x,0.247036,0.07447319739059892,4.877287447813024e-05
E1_BetI,x,0.247036,0.07870457896950989,5.852744937375629e-05
E1_BetI,x,0.247036,0.08317637711026708,3.9018299582504195e-05
E1_BetI,x,0.247036,0.08790225168308842,2.9263724686878144e-05
E1_BetI,x,0.247036,0.09289663867799362,2.9263724686878144e-05
E1_BetI,x,0.247036,0.09817479430199844,3.9018299582504195e-05
E1_BetI,x,0.247036,0.10375284158180126,7.803659916500839e-05
E1_BetI,x,0.247036,0.1096478196143185,7.803659916500839e-05
E1_BetI,x,0.247036,0.11587773561551262,5.852744937375629e-05
E1_BetI,x,0.247036,0.1224616199265049,0.00010730032385188653
E1_BetI,x,0.247036,0.12941958414499863,5.852744937375629e-05
E1_BetI,x,0.247036,0.13677288255958495,3.9018299582504195e-05
E1_BetI,x,0.247036,0.1445439770745928,5.852744937375629e-05
E1_BetI,x,0.247036,0.15275660582380732,5.852744937375629e-05
E1_BetI,x,0.247036,0.1614358556826487,7.803659916500839e-05
E1_BetI,x,0.247036,0.17060823890031243,6.828202426938234e-05
E1_BetI,x,0.247036,0.180301774085957,5.852744937375629e-05
E1_BetI,x,0.247036,0.19054607179632482,3.9018299582504195e-05
E1_BetI,x,0.247036,0.20137242498623895,4.877287447813024e-05
E1_BetI,x,0.247036,0.21281390459827113,8.779117406063444e-05
E1_BetI,x,0.247036,0.22490546058357805,3.9018299582504195e-05
E1_BetI,x,0.247036,0.23768402866248758,6.828202426938234e-05
E1_BetI,x,0.247036,0.25118864315095796,9.754574895626048e-05
E1_BetI,x,0.247036,0.2654605561975539,3.9018299582504195e-05
E1_BetI,x,0.247036,0.2805433637951713,7.803659916500839e-05
E1_BetI,x,0.247036,0.2964831389524342,2.9263724686878144e-05
E1_BetI,x,0.247036,0.31332857243155854,2.9263724686878144e-05
E1_BetI,x,0.247036,0.3311311214825911,5.852744937375629e-05
E1_BetI,x,0.247036,0.3499451670283573,4.877287447813024e-05
E1_BetI,x,0.247036,0.3698281797802663,2.9263724686878144e-05
E1_BetI,x,0.247036,0.3908408957924021,3.9018299582504195e-05
E1_BetI,x,0.247036,0.41304750199016144,3.9018299582504195e-05
E1_BetI,x,0.247036,0.4365158322401661,3.9018299582504195e-05
E1_BetI,x,0.247036,0.46131757456037953,9.754574895626049e-06
E1_BetI,x,0.247036,0.4875284901033865,2.9263724686878144e-05
E1_BetI,x,0.247036,0.5152286445817567,1.9509149791252097e-05
E1_BetI,x,0.247036,0.5445026528424215,4.877287447813024e-05
E1_BetI,x,0.247036,0.5754399373371573,2.9263724686878144e-05
E1_BetI,x,0.247036,0.6081350012787182,8.779117406063444e-05
E1_BetI,x,0.247036,0.64268771731702,6.828202426938234e-05
E1_BetI,x,0.247036,0.6792036326171843,8.779117406063444e-05
E1_BetI,x,0.247036,0.7177942912713615,0.00012680947364313862
E1_BetI,x,0.247036,0.7585775750291835,6.828202426938234e-05
E1_BetI,x,0.247036,0.801678063387679,0.00018533692301689493
E1_BetI,x,0.247036,0.8472274141405963,0.00035116469624253775
E1_BetI,x,0.247036,0.8953647655495938,0.0003219009715556596
E1_BetI,x,0.247036,0.946237161365793,0.0004682195949900503
E1_BetI,x,0.247036,1.0,0.0006438019431113192
E1_BetI,x,0.247036,1.0568175092136585,0.0007608568418588317
E1_BetI,x,0.247036,1.1168632477805611,0.000799875141441336
E1_BetI,x,0.247036,1.1803206356517297,0.0013363767607007687
E1_BetI,x,0.247036,1.2473835142429432,0.001570486558195794
E1_BetI,x,0.247036,1.3182567385564075,0.0020191970033945923
E1_BetI,x,0.247036,1.3931568029453036,0.002399625424324008
E1_BetI,x,0.247036,1.4723125024327193,0.002994654492957197
E1_BetI,x,0.247036,1.555965631605075,0.004204221780014827
E1_BetI,x,0.247036,1.6443717232149324,0.004584650200944243
E1_BetI,x,0.247036,1.7378008287493762,0.0059112723867493855
E1_BetI,x,0.247036,1.8365383433483473,0.007247649147450154
E1_BetI,x,0.247036,1.9408858775927793,0.00874009910648094
E1_BetI,x,0.247036,2.051162178825567,0.010174021616137969
E1_BetI,x,0.247036,2.167704104819694,0.012915057161808888
E1_BetI,x,0.247036,2.2908676527677723,0.014524562019587186
E1_BetI,x,0.247036,2.4210290467361775,0.016582777322564284
E1_BetI,x,0.247036,2.5585858869056453,0.020211479183737172
E1_BetI,x,0.247036,2.703958364108843,0.02273791408170432
E1_BetI,x,0.247036,2.8575905433749464,0.025878887198095907
E1_BetI,x,0.247036,3.019951720402016,0.030053845253423857
E1_BetI,x,0.247036,3.1915378551007616,0.03321432751960669
E1_BetI,x,0.247036,3.372873086588689,0.036696710757345194
E1_BetI,x,0.247036,3.5645113342624426,0.040920441687151275
E1_BetI,x,0.247036,3.767037989839089,0.04181786257754887
E1_BetI,x,0.247036,3.981071705534973,0.045651410511529905
E1_BetI,x,0.247036,4.207266283844442,0.04679269577431815
E1_BetI,x,0.247036,4.446312674691089,0.045924538608607436
E1_BetI,x,0.247036,4.698941086052156,0.045407546139139256
E1_BetI,x,0.247036,4.965923214503363,0.04550509188809552
E1_BetI,x,0.247036,5.248074602497728,0.04425650630145538
E1_BetI,x,0.247036,5.54625712957911,0.04349564945959655
E1_BetI,x,0.247036,5.86138164514029,0.03823793359085411
E1_BetI,x,0.247036,6.194410750767818,0.03568223496820008
E1_BetI,x,0.247036,6.5463617406727534,0.03177065043505404
E1_BetI,x,0.247036,6.918309709189363,0.028961332865113737
E1_BetI,x,0.247036,7.311390834834173,0.025391158453314605
E1_BetI,x,0.247036,7.726805850957021,0.02248429513441804
E1_BetI,x,0.247036,8.165823713585922,0.0199968785360334
E1_BetI,x,0.247036,8.629785477669701,0.016992469468180577
E1_BetI,x,0.247036,9.120108393559097,0.0155780561083148
E1_BetI,x,0.247036,9.638290236239705,0.012680947364313864
E1_BetI,x,0.247036,10.18591388054117,0.011393343478091225
E1_BetI,x,0.247036,10.76465213629835,0.009608256272191657
E1_BetI,x,0.247036,11.37627285823431,0.008349916110655898
E1_BetI,x,0.247036,12.02264434617413,0.007306176596823911
E1_BetI,x,0.247036,12.705741052085418,0.006223418783409419
E1_BetI,x,0.247036,13.427649611378643,0.005218697569159936
E1_BetI,x,0.247036,14.190575216890926,0.00451636817667486
E1_BetI,x,0.247036,14.99684835502374,0.004155448905536697
E1_BetI,x,0.247036,15.848931924611142,0.0033360646143041086
E1_BetI,x,0.247036,16.749428760264383,0.0028580904444184324
E1_BetI,x,0.247036,17.70108958317422,0.0023215888251589996
E1_BetI,x,0.247036,18.706821403658015,0.0017363143314214366
E1_BetI,x,0.247036,19.76969640111862,0.0016777868820476805
E1_BetI,x,0.247036,20.892961308540407,0.0016582777322564283
E1_BetI,x,0.247036,22.080047330189014,0.0013168676109095165
E1_BetI,x,0.247036,23.334580622810044,0.0011412852627882477
E1_BetI,x,0.247036,24.66039337234341,0.0011022669632057434
E1_BetI,x,0.247036,26.061535499988977,0.000985212064458231
E1_BetI,x,0.247036,27.54228703338169,0.0009657029146669788
E1_BetI,x,0.247036,29.107171180666082,0.0006925748175894494
E1_BetI,x,0.247036,30.760968147407112,0.0006730656677981973
E1_BetI,x,0.247036,32.50872973854347,0.0005950290686331889
E1_BetI,x,0.247036,34.3557947899875,0.00038042842092941587
E1_BetI,x,0.247036,36.30780547701018,0.0005072378945725545
E1_BetI,x,0.247036,38.37072454922792,0.0003316555464512857
E1_BetI,x,0.247036,40.55085354483843,0.00040969214561629405
E1_BetI,x,0.247036,42.85485203974392,0.0003316555464512857
E1_BetI,x,0.247036,45.28975799036204,0.00025361894728627725
E1_BetI,x,0.247036,47.863009232263806,0.00027312809707752937
E1_BetI,x,0.247036,50.58246620031137,0.00018533692301689493
E1_BetI,x,0.247036,53.45643593969714,0.00017558234812126887
E1_BetI,x,0.247036,56.49369748123023,0.00012680947364313862
E1_BetI,x,0.247036,59.70352865838366,0.00010730032385188653
